"RefSoil ID"	"Phylum"	"Contains.plasmid"	"Elements"	"Gene"	"chromosome"	"plasmid"	"Total"	"Rel"
"RefSoil_691"	"Actinobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_692"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_692"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_692"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_693"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_693"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_693"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_694"	"Euryarchaeota"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_695"	"Firmicutes"	TRUE	10	"acr3"	1	0	1	0.00108459869848156
"RefSoil_695"	"Firmicutes"	TRUE	10	"arsB"	1	0	1	0.00108459869848156
"RefSoil_695"	"Firmicutes"	TRUE	10	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_696"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_696"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_697"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_698"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_698"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_699"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_7"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_7"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_70"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_70"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_700"	"Cyanobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_701"	"Cyanobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_702"	"Cyanobacteria"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_703"	"Cyanobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_704"	"Cyanobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_704"	"Cyanobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_705"	"Cyanobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_705"	"Cyanobacteria"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_705"	"Cyanobacteria"	TRUE	3	"arsD"	1	0	1	0.00108459869848156
"RefSoil_706"	"Cyanobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_706"	"Cyanobacteria"	TRUE	3	"arsM"	1	0	1	0.00108459869848156
"RefSoil_707"	"Cyanobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_708"	"Cyanobacteria"	TRUE	3	"None"	1	2	3	0.00325379609544469
"RefSoil_709"	"Cyanobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_71"	"Euryarchaeota"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_71"	"Euryarchaeota"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_710"	"Cyanobacteria"	TRUE	6	"acr3"	1	0	1	0.00108459869848156
"RefSoil_710"	"Cyanobacteria"	TRUE	6	"arsC_thio"	1	1	2	0.00216919739696312
"RefSoil_711"	"Cyanobacteria"	TRUE	9	"acr3"	1	0	1	0.00108459869848156
"RefSoil_711"	"Cyanobacteria"	TRUE	9	"arsB"	1	0	1	0.00108459869848156
"RefSoil_712"	"Cyanobacteria"	TRUE	5	"acr3"	1	0	1	0.00108459869848156
"RefSoil_713"	"Cyanobacteria"	TRUE	6	"acr3"	1	0	1	0.00108459869848156
"RefSoil_713"	"Cyanobacteria"	TRUE	6	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_714"	"Cyanobacteria"	TRUE	4	"None"	1	3	4	0.00433839479392625
"RefSoil_715"	"Cyanobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_716"	"Cyanobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_716"	"Cyanobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_717"	"Deinococcus-Thermus"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_718"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_719"	"Proteobacteria"	TRUE	5	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_720"	"Planctomycetes"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_721"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_721"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_722"	"Firmicutes"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_722"	"Firmicutes"	FALSE	1	"arrA"	1	0	1	0.00108459869848156
"RefSoil_722"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_723"	"Proteobacteria"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_723"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_724"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_725"	"Proteobacteria"	TRUE	4	"arsB"	0	1	1	0.00108459869848156
"RefSoil_725"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_726"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_726"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_727"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_728"	"Firmicutes"	TRUE	9	"arsB"	1	0	1	0.00108459869848156
"RefSoil_728"	"Firmicutes"	TRUE	9	"arsC_thio"	1	1	2	0.00216919739696312
"RefSoil_729"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_73"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_730"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_730"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_731"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_732"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_732"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_733"	"Firmicutes"	TRUE	8	"acr3"	1	0	1	0.00108459869848156
"RefSoil_733"	"Firmicutes"	TRUE	8	"arsB"	1	0	1	0.00108459869848156
"RefSoil_733"	"Firmicutes"	TRUE	8	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_734"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_734"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_734"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_735"	"Firmicutes"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_736"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_737"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_737"	"Actinobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_738"	"Firmicutes"	TRUE	15	"acr3"	1	0	1	0.00108459869848156
"RefSoil_738"	"Firmicutes"	TRUE	15	"arsB"	1	0	1	0.00108459869848156
"RefSoil_738"	"Firmicutes"	TRUE	15	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_739"	"Chloroflexi"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_739"	"Chloroflexi"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_739"	"Chloroflexi"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_739"	"Chloroflexi"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_74"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_740"	"Chloroflexi"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_740"	"Chloroflexi"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_740"	"Chloroflexi"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_741"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_742"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_742"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_742"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_743"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_743"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_743"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_744"	"Actinobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_745"	"Actinobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_746"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_746"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_746"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_747"	"Proteobacteria"	TRUE	2	"acr3"	0	1	1	0.00108459869848156
"RefSoil_747"	"Proteobacteria"	TRUE	2	"arsC_glut"	0	1	1	0.00108459869848156
"RefSoil_747"	"Proteobacteria"	TRUE	2	"arsD"	0	1	1	0.00108459869848156
"RefSoil_748"	"Actinobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_748"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_749"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_75"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_750"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_751"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_751"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_752"	"Proteobacteria"	TRUE	6	"acr3"	1	0	1	0.00108459869848156
"RefSoil_752"	"Proteobacteria"	TRUE	6	"arsC_glut"	3	0	3	0.00325379609544469
"RefSoil_753"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_754"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_755"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_756"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_756"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_757"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_757"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_757"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_758"	"Firmicutes"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_759"	"Actinobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_76"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_760"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_760"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_761"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_762"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_763"	"Crenarchaeota"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_764"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_764"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_765"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_765"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_766"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_766"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_767"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_767"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_767"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_767"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_768"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_769"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_769"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_77"	"Actinobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_77"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_770"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_771"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_771"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_772"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_772"	"Firmicutes"	TRUE	2	"arsD"	1	0	1	0.00108459869848156
"RefSoil_772"	"Firmicutes"	TRUE	2	"arsM"	1	0	1	0.00108459869848156
"RefSoil_773"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_773"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_774"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_774"	"Actinobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_774"	"Actinobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_775"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_775"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_776"	"Proteobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_776"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_777"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_777"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_778"	"Armatimonadetes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_778"	"Armatimonadetes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_779"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_779"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_779"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_78"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_780"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_780"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_781"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_781"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_782"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_782"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_783"	"Euryarchaeota"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_784"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_784"	"Proteobacteria"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_785"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_785"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_786"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_787"	"Proteobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_787"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_788"	"Proteobacteria"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_788"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_789"	"Proteobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_789"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_79"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_790"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_790"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_791"	"Tenericutes"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_792"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_792"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_792"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_793"	"Proteobacteria"	TRUE	7	"arsB"	1	0	1	0.00108459869848156
"RefSoil_793"	"Proteobacteria"	TRUE	7	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_794"	"Actinobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_795"	"Proteobacteria"	TRUE	8	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_796"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_796"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_797"	"Proteobacteria"	TRUE	6	"acr3"	0	1	1	0.00108459869848156
"RefSoil_797"	"Proteobacteria"	TRUE	6	"arsC_glut"	1	1	2	0.00216919739696312
"RefSoil_798"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_798"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_798"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_799"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_8"	"Euryarchaeota"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_80"	"Firmicutes"	TRUE	4	"arsB"	3	0	3	0.00325379609544469
"RefSoil_80"	"Firmicutes"	TRUE	4	"arsC_thio"	2	0	2	0.00216919739696312
"RefSoil_80"	"Firmicutes"	TRUE	4	"arsD"	1	0	1	0.00108459869848156
"RefSoil_800"	"Actinobacteria"	TRUE	2	"acr3"	1	1	2	0.00216919739696312
"RefSoil_800"	"Actinobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_800"	"Actinobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_800"	"Actinobacteria"	TRUE	2	"arsD"	0	1	1	0.00108459869848156
"RefSoil_801"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_801"	"Proteobacteria"	FALSE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_801"	"Proteobacteria"	FALSE	2	"arsC_glut"	3	0	3	0.00325379609544469
"RefSoil_802"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_802"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_803"	"Proteobacteria"	FALSE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_803"	"Proteobacteria"	FALSE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_804"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_804"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_805"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_805"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_806"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_807"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_807"	"Actinobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_808"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_809"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_809"	"Actinobacteria"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_809"	"Actinobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_81"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_81"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_810"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_810"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_811"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_811"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_811"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_812"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_813"	"Thermotogae"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_814"	"Firmicutes"	TRUE	7	"acr3"	1	0	1	0.00108459869848156
"RefSoil_814"	"Firmicutes"	TRUE	7	"arsB"	1	0	1	0.00108459869848156
"RefSoil_814"	"Firmicutes"	TRUE	7	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_815"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_815"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_816"	"Chloroflexi"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_816"	"Chloroflexi"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_816"	"Chloroflexi"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_817"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_818"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_818"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_819"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_82"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_82"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_820"	"Proteobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_820"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_821"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_822"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_822"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_823"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_823"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_824"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_824"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_824"	"Proteobacteria"	FALSE	1	"arsC_glut"	3	0	3	0.00325379609544469
"RefSoil_824"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_825"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_825"	"Actinobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_826"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_826"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_827"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_827"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_828"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_829"	"Actinobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_829"	"Actinobacteria"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_829"	"Actinobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_829"	"Actinobacteria"	TRUE	3	"arsD"	1	0	1	0.00108459869848156
"RefSoil_83"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_830"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_830"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_831"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_831"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
