Gene	Sample	t.name	t.length	q.name	q.length	e.value	score1	bias1	#	of	c.evalue	i.evalue	score2	bias2	from.hmm	to.hmm	from.ali	to.ali	from.env	to.env	acc	NCBI.ID	length	perc.ali
arsD	bacteria.protein.fa	LMOSLCC2378_RS11425	103	arsD	123	1.7e-21	84.3	0	1	1	3.8e-26	1.8e-21	84.2	0	1	100	1	101	1	103	0.96	NC_018585	100	0.813008130081301
arsD	bacteria.protein.fa	LMOSLCC2372_RS14340	122	arsD	123	1.1e-36	133.3	0.1	1	1	2.6e-41	1.3e-36	133.2	0.1	1	123	2	122	2	122	0.93	NC_018588	120	0.975609756097561
arsD	bacteria.protein.fa	LMOATCC19117_RS11455	123	arsD	123	1e-41	149.6	0.2	1	1	2.3e-46	1.1e-41	149.5	0.2	1	123	1	123	1	123	0.94	NC_018584	122	0.991869918699187
arsD	bacteria.protein.fa	LMOATCC19117_RS11440	103	arsD	123	1.7e-21	84.3	0	1	1	3.8e-26	1.8e-21	84.2	0	1	100	1	101	1	103	0.96	NC_018584	100	0.813008130081301
arsD	bacteria.protein.fa	LMKG_RS14055	122	arsD	123	1.1e-36	133.3	0.1	1	1	2.6e-41	1.3e-36	133.2	0.1	1	123	2	122	2	122	0.93	NC_017546	120	0.975609756097561
arsD	bacteria.protein.fa	LFML04_RS11980	123	arsD	123	1.4e-42	152.4	0	1	1	3.3e-47	1.6e-42	152.2	0	1	123	1	123	1	123	0.94	NC_018649	122	0.991869918699187
arsD	bacteria.protein.fa	LFE_RS00450	123	arsD	123	6.9e-42	150.2	0	1	1	1.6e-46	7.6e-42	150	0	1	123	1	123	1	123	0.93	NC_017094	122	0.991869918699187
arsD	bacteria.protein.fa	HALSA_RS10085	103	arsD	123	3e-29	109.4	0	1	1	7.1e-34	3.4e-29	109.2	0	3	97	5	99	1	102	0.96	NC_014654	94	0.764227642276423
arsD	bacteria.protein.fa	H04402_RS04050	123	arsD	123	2.6e-42	151.5	0.7	1	1	5.9e-47	2.9e-42	151.4	0.7	1	123	1	123	1	123	0.94	NC_017299	122	0.991869918699187
arsD	bacteria.protein.fa	GURA_RS07030	123	arsD	123	5.1e-31	115.1	0.4	1	1	1.2e-35	5.6e-31	114.9	0.4	2	121	1	121	1	123	0.86	NC_009483	120	0.975609756097561
arsD	bacteria.protein.fa	GALF_RS11930	122	arsD	123	3.1e-49	173.9	0.1	1	1	7.1e-54	3.4e-49	173.7	0.1	1	123	1	122	1	122	0.96	NC_014394	121	0.983739837398374
arsD	bacteria.protein.fa	ENTCL_RS11065	120	arsD	123	2e-46	164.8	0	1	1	4.6e-51	2.2e-46	164.7	0	1	123	1	120	1	120	0.94	NC_014618	119	0.967479674796748
arsD	bacteria.protein.fa	EB_RS13960	118	arsD	123	3.7e-48	170.4	0	1	1	8.5e-53	4.1e-48	170.3	0	1	123	1	118	1	118	0.96	NC_006513	117	0.951219512195122
arsD	bacteria.protein.fa	EAT1B_RS05130	119	arsD	123	7.9e-33	120.9	0	1	1	1.8e-37	8.7e-33	120.8	0	2	101	1	99	1	116	0.92	NC_012673	98	0.796747967479675
arsD	bacteria.protein.fa	DVMF_RS12130	107	arsD	123	3.9e-39	141.2	0	1	1	9.1e-44	4.4e-39	141.1	0	1	101	1	101	1	106	0.97	NC_011769	100	0.813008130081301
arsD	bacteria.protein.fa	DTPSY_RS10730	122	arsD	123	4.6e-51	179.8	0	1	1	1e-55	5.1e-51	179.7	0	1	123	1	122	1	122	0.98	NC_011992	121	0.983739837398374
arsD	bacteria.protein.fa	DSY_RS24500	130	arsD	123	7.1e-42	150.1	0.2	1	1	1.6e-46	7.9e-42	150	0.2	1	123	1	130	1	130	0.9	NC_007907	129	1.04878048780488
arsD	bacteria.protein.fa	DSY_RS22035	129	arsD	123	1e-40	146.4	0	1	1	2.4e-45	1.1e-40	146.2	0	1	123	1	129	1	129	0.89	NC_007907	128	1.04065040650407
arsD	bacteria.protein.fa	DR96_RS00590	121	arsD	123	1.9e-49	174.6	0.1	1	1	4.4e-54	2.1e-49	174.4	0.1	1	123	1	121	1	121	0.96	NZ_CP008920	120	0.975609756097561
arsD	bacteria.protein.fa	DM80_RS02465	122	arsD	123	3.8e-49	173.6	0.1	1	1	8.7e-54	4.2e-49	173.5	0.1	1	123	1	122	1	122	0.96	NZ_CP008728	121	0.983739837398374
arsD	bacteria.protein.fa	DHBDCA_RS00705	131	arsD	123	2.5e-41	148.4	0.2	1	1	5.8e-46	2.8e-41	148.2	0.2	1	123	1	131	1	131	0.86	NC_018866	130	1.05691056910569
arsD	bacteria.protein.fa	DHAF_RS05975	129	arsD	123	6.6e-40	143.8	0	1	1	1.5e-44	7.3e-40	143.6	0	1	123	1	129	1	129	0.91	NC_011830	128	1.04065040650407
arsD	bacteria.protein.fa	DESRU_RS10695	120	arsD	123	4.6e-44	157.2	0.2	1	1	1.1e-48	5.1e-44	157	0.2	1	123	1	120	1	120	0.93	NC_015589	119	0.967479674796748
arsD	bacteria.protein.fa	DCMB_RS01675	121	arsD	123	5.9e-42	150.4	0.1	1	1	1.4e-46	6.6e-42	150.2	0.1	1	123	1	121	1	121	0.94	NC_020386	120	0.975609756097561
arsD	bacteria.protein.fa	DCF50_RS01005	131	arsD	123	2.5e-41	148.4	0.2	1	1	5.8e-46	2.8e-41	148.2	0.2	1	123	1	131	1	131	0.86	NC_018867	130	1.05691056910569
arsD	bacteria.protein.fa	DARO_RS13510	121	arsD	123	4.8e-50	176.5	0.4	1	1	1.1e-54	5.3e-50	176.4	0.4	1	123	1	121	1	121	0.93	NC_007298	120	0.975609756097561
arsD	bacteria.protein.fa	CTC_RS09725	120	arsD	123	2e-38	138.9	0.4	1	1	4.7e-43	2.3e-38	138.8	0.4	1	123	1	120	1	120	0.92	NC_004557	119	0.967479674796748
arsD	bacteria.protein.fa	CPHY_RS11125	127	arsD	123	1.5e-40	145.9	0.3	1	1	3.4e-45	1.6e-40	145.7	0.3	1	123	1	122	1	127	0.93	NC_010001	121	0.983739837398374
arsD	bacteria.protein.fa	CLSA_RS08145	128	arsD	123	8.1e-43	153.2	1.1	1	1	1.9e-47	9e-43	153	1.1	1	123	1	128	1	128	0.91	NC_022571	127	1.03252032520325
arsD	bacteria.protein.fa	CLOPA_RS02920	124	arsD	123	1.6e-43	155.5	1.1	1	1	3.6e-48	1.7e-43	155.3	1.1	1	123	1	124	1	124	0.98	NC_021182	123	1
arsD	bacteria.protein.fa	CLM_RS04220	123	arsD	123	1.6e-42	152.2	0.5	1	1	3.7e-47	1.8e-42	152.1	0.5	1	123	1	123	1	123	0.94	NC_012563	122	0.991869918699187
arsD	bacteria.protein.fa	CLJU_RS07670	125	arsD	123	6.4e-42	150.3	0.6	1	1	1.5e-46	7.1e-42	150.1	0.6	1	123	1	125	1	125	0.91	NC_014328	124	1.00813008130081
arsD	bacteria.protein.fa	CLC_0811	123	arsD	123	7.1e-43	153.3	0.7	1	1	1.6e-47	7.9e-43	153.2	0.7	1	123	1	123	1	123	0.94	NC_009698	122	0.991869918699187
arsD	bacteria.protein.fa	CFNIH1_RS19970	120	arsD	123	5.9e-47	166.5	0	1	1	1.4e-51	6.6e-47	166.4	0	1	123	1	120	1	120	0.94	NZ_CP007557	119	0.967479674796748
arsD	bacteria.protein.fa	CBEI_RS10940	128	arsD	123	3.2e-42	151.2	0.6	1	1	7.3e-47	3.5e-42	151.1	0.6	1	123	1	128	1	128	0.9	NC_009617	127	1.03252032520325
arsD	bacteria.protein.fa	BT_0801	108	arsD	123	6.2e-37	134.2	0.1	1	1	1.4e-41	6.7e-37	134.1	0.1	1	102	1	103	1	108	0.96	NC_004663	102	0.829268292682927
arsD	bacteria.protein.fa	BT_0117	108	arsD	123	1.3e-36	133.2	0	1	1	2.8e-41	1.3e-36	133.1	0	1	101	1	101	1	108	0.97	NC_004663	100	0.813008130081301
arsD	bacteria.protein.fa	BPOF4_RS14185	118	arsD	123	2.6e-39	141.8	0	1	1	6.3e-44	3e-39	141.6	0	1	107	1	108	1	116	0.93	NC_013791	107	0.869918699186992
arsD	bacteria.protein.fa	BPHYT_RS18455	121	arsD	123	7.2e-40	143.6	0	1	1	1.6e-44	7.8e-40	143.5	0	1	118	1	117	1	121	0.91	NC_010681	116	0.943089430894309
arsD	bacteria.protein.fa	BN69_RS07035	118	arsD	123	2.8e-48	170.8	0.1	1	1	6.3e-53	3.1e-48	170.7	0.1	1	123	1	118	1	118	0.93	NC_018485	117	0.951219512195122
arsD	bacteria.protein.fa	BMUL_RS28555	122	arsD	123	3.8e-49	173.6	0.1	1	1	8.7e-54	4.2e-49	173.5	0.1	1	123	1	122	1	122	0.96	NC_010087	121	0.983739837398374
arsD	bacteria.protein.fa	BCOA_RS27405	119	arsD	123	5.9e-44	156.8	0.1	1	1	1.4e-48	6.6e-44	156.7	0.1	1	123	1	119	1	119	0.93	NC_016023	118	0.959349593495935
arsD	bacteria.protein.fa	BCO26_RS03200	119	arsD	123	5.9e-44	156.8	0.1	1	1	1.4e-48	6.6e-44	156.7	0.1	1	123	1	119	1	119	0.93	NC_015634	118	0.959349593495935
arsD	bacteria.protein.fa	BCF_RS10660	119	arsD	123	1.2e-39	142.9	0.1	1	1	2.9e-44	1.4e-39	142.7	0.1	1	103	1	104	1	117	0.94	NC_016779	103	0.83739837398374
arsD	bacteria.protein.fa	BCEP1808_RS23415	281	arsD	123	1.4e-48	171.7	0.2	1	1	4.5e-53	2.2e-48	171.2	0.2	1	123	160	281	160	281	0.96	NC_009255	121	0.983739837398374
arsD	bacteria.protein.fa	B1NLA3E_RS09190	120	arsD	123	2.9e-37	135.2	0	1	1	6.9e-42	3.4e-37	135	0	1	106	1	107	1	118	0.93	NC_021171	106	0.861788617886179
arsD	bacteria.protein.fa	AZO_RS11885	123	arsD	123	1.1e-48	172.1	0.1	1	1	2.5e-53	1.2e-48	172	0.1	1	123	1	123	1	123	0.94	NC_008702	122	0.991869918699187
arsD	bacteria.protein.fa	AWO_RS11585	123	arsD	123	9.2e-17	69	0	1	1	2.1e-21	1e-16	68.9	0	1	117	1	119	1	123	0.82	NC_016894	118	0.959349593495935
arsD	bacteria.protein.fa	AWO_RS01095	143	arsD	123	4.3e-25	95.9	0.1	1	1	1.3e-29	6.1e-25	95.4	0.1	1	123	1	142	1	142	0.84	NC_016894	141	1.14634146341463
arsD	bacteria.protein.fa	ACIFE_RS07345	120	arsD	123	2.6e-46	164.4	0	1	1	5.9e-51	2.9e-46	164.3	0	1	123	1	120	1	120	0.92	NC_015942	119	0.967479674796748
arsD	archaea.protein.fa	MPSY_RS01080	115	arsD	123	1e-39	137.8	0	1	1	1.4e-44	1.1e-39	137.7	0	1	102	1	102	1	114	0.95	NC_018876	101	0.821138211382114
arsC_thio	plasmid.protein.fa	YP_345399.1_55	270	arsC_thio	133	2.3e-14	56.9	0	1	1	1.3e-17	3.1e-14	56.5	0	6	129	114	248	108	251	0.85	NC_007490.2	134	1.00751879699248
arsC_thio	plasmid.protein.fa	WP_084264172.1_43	167	arsC_thio	133	1.4e-28	102.9	0	1	1	6.8e-32	1.7e-28	102.7	0	1	128	1	138	1	143	0.91	NZ_CP007516.1	137	1.03007518796992
arsC_thio	plasmid.protein.fa	WP_048817028.1_870	164	arsC_thio	133	4.9e-16	62.3	0	1	1	2.4e-19	5.8e-16	62.1	0	5	126	7	139	1	144	0.8	NC_014310.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_047100426.1_354	176	arsC_thio	133	1.2e-13	54.6	0	1	1	9.5e-17	2.3e-13	53.7	0	6	118	9	126	4	145	0.82	NZ_CP011450.1	117	0.879699248120301
arsC_thio	plasmid.protein.fa	WP_044508625.1_52	141	arsC_thio	133	8.5e-23	84.2	0	1	1	4.3e-26	1e-22	83.9	0	5	125	7	125	3	131	0.9	NC_018582.1	118	0.887218045112782
arsC_thio	plasmid.protein.fa	WP_043805323.1_37	153	arsC_thio	133	5.1e-22	81.7	0	1	1	2.5e-25	6.2e-22	81.4	0	7	130	5	132	2	135	0.91	NC_017793.1	127	0.954887218045113
arsC_thio	plasmid.protein.fa	WP_041339039.1_38	151	arsC_thio	133	2.4e-36	128.1	0	1	1	1.3e-39	3.1e-36	127.7	0	2	127	5	136	4	141	0.97	NZ_CP007516.1	131	0.984962406015038
arsC_thio	plasmid.protein.fa	WP_040137403.1_121	168	arsC_thio	133	9.7e-14	54.9	0	1	1	5.3e-17	1.3e-13	54.5	0	6	130	8	143	2	145	0.84	NZ_CP007796.1	135	1.01503759398496
arsC_thio	plasmid.protein.fa	WP_039553229.1_1215	145	arsC_thio	133	1.2e-12	51.4	0	1	1	6.5e-16	1.6e-12	51	0	4	125	3	134	1	142	0.79	NC_017575.1	131	0.984962406015038
arsC_thio	plasmid.protein.fa	WP_025436871.1_483	138	arsC_thio	133	6.6e-20	74.9	0.2	1	1	3.1e-23	7.6e-20	74.7	0.2	3	131	4	130	1	132	0.86	NZ_CP007453.1	126	0.947368421052632
arsC_thio	plasmid.protein.fa	WP_020971546.1_58	135	arsC_thio	133	6.7e-20	74.9	0	1	1	3.1e-23	7.5e-20	74.7	0	1	129	1	130	1	134	0.9	NC_022125.1	129	0.969924812030075
arsC_thio	plasmid.protein.fa	WP_015451703.1_42	159	arsC_thio	133	2.8e-15	59.9	0	1	1	1.4e-18	3.4e-15	59.6	0	6	124	3	128	1	135	0.84	NC_020548.1	125	0.93984962406015
arsC_thio	plasmid.protein.fa	WP_015387314.1_5	131	arsC_thio	133	7.8e-79	265.6	0.2	1	1	3.5e-82	8.6e-79	265.4	0.2	1	131	1	131	1	131	0.99	NC_020267.1	130	0.977443609022556
arsC_thio	plasmid.protein.fa	WP_015211614.1_13	131	arsC_thio	133	2.1e-29	105.6	0	1	1	9.3e-33	2.3e-29	105.5	0	4	130	2	128	1	131	0.93	NC_019763.1	126	0.947368421052632
arsC_thio	plasmid.protein.fa	WP_014928817.1_53	227	arsC_thio	133	1e-18	71	0	1	1	5.4e-22	1.3e-18	70.7	0	6	128	98	218	93	223	0.91	NC_018582.1	120	0.902255639097744
arsC_thio	plasmid.protein.fa	WP_014805587.1_341	142	arsC_thio	133	1.2e-16	64.3	0	1	1	6.3e-20	1.5e-16	64	0	6	131	10	136	6	138	0.89	NC_018022.1	126	0.947368421052632
arsC_thio	plasmid.protein.fa	WP_014805586.1_340	226	arsC_thio	133	3.1e-22	82.4	0	1	1	1.8e-25	4.3e-22	81.9	0	3	128	89	212	87	217	0.92	NC_018022.1	123	0.924812030075188
arsC_thio	plasmid.protein.fa	WP_014686667.1_286	153	arsC_thio	133	5.7e-29	104.2	0	1	1	2.8e-32	7e-29	103.9	0	7	130	5	132	2	135	0.92	NC_017791.1	127	0.954887218045113
arsC_thio	plasmid.protein.fa	WP_014686418.1_52	153	arsC_thio	133	1.5e-28	102.8	0	1	1	7.5e-32	1.8e-28	102.6	0	7	130	5	132	2	135	0.91	NC_017791.1	127	0.954887218045113
arsC_thio	plasmid.protein.fa	WP_014682928.1_208	142	arsC_thio	133	7.3e-27	97.4	0	1	1	3.3e-30	8.2e-27	97.2	0	3	128	9	140	7	142	0.9	NC_017771.1	131	0.984962406015038
arsC_thio	plasmid.protein.fa	WP_014682926.1_206	153	arsC_thio	133	1.1e-28	103.3	0	1	1	5.4e-32	1.3e-28	103	0	7	130	5	132	2	135	0.92	NC_017771.1	127	0.954887218045113
arsC_thio	plasmid.protein.fa	WP_014631709.1_1108	164	arsC_thio	133	9.8e-16	61.4	0	1	1	4.8e-19	1.2e-15	61.1	0	6	125	5	138	1	144	0.83	NC_017589.1	133	1
arsC_thio	plasmid.protein.fa	WP_014631584.1_977	145	arsC_thio	133	2e-12	50.6	0	1	1	1.1e-15	2.7e-12	50.2	0	4	125	3	134	1	141	0.78	NC_017589.1	131	0.984962406015038
arsC_thio	plasmid.protein.fa	WP_014619125.1_831	164	arsC_thio	133	1e-15	61.3	0	1	1	5.5e-19	1.4e-15	60.9	0	6	125	5	138	2	143	0.81	NC_017575.1	133	1
arsC_thio	plasmid.protein.fa	WP_014519110.1_107	136	arsC_thio	133	3.8e-20	75.7	0.2	1	1	1.8e-23	4.3e-20	75.5	0.2	5	131	4	128	1	130	0.87	NC_017296.1	124	0.932330827067669
arsC_thio	plasmid.protein.fa	WP_014331167.1_182	178	arsC_thio	133	5e-15	59.1	0	1	1	2.6e-18	6.4e-15	58.7	0	6	118	11	128	5	147	0.84	NC_016815.1	117	0.879699248120301
arsC_thio	plasmid.protein.fa	WP_014189756.1_485	157	arsC_thio	133	1e-12	51.6	0	1	1	5.2e-16	1.3e-12	51.3	0	6	127	17	147	14	153	0.88	NC_016587.1	130	0.977443609022556
arsC_thio	plasmid.protein.fa	WP_014189330.1_63	172	arsC_thio	133	2.2e-13	53.7	0	1	1	1.3e-16	3.1e-13	53.3	0	6	129	8	142	2	144	0.85	NC_016587.1	134	1.00751879699248
arsC_thio	plasmid.protein.fa	WP_014187815.1_11	176	arsC_thio	133	2e-13	53.9	0	1	1	1e-16	2.5e-13	53.6	0	5	130	8	144	1	147	0.84	NC_016585.1	136	1.02255639097744
arsC_thio	plasmid.protein.fa	WP_013837077.1_873	166	arsC_thio	133	2.6e-15	60	0	1	1	1.4e-18	3.3e-15	59.6	0	6	110	8	115	4	140	0.83	NC_015583.1	107	0.804511278195489
arsC_thio	plasmid.protein.fa	WP_013648963.1_84	160	arsC_thio	133	4.5e-17	65.7	0	1	1	2.3e-20	5.6e-17	65.4	0	6	128	3	132	1	137	0.87	NC_015223.1	129	0.969924812030075
arsC_thio	plasmid.protein.fa	WP_013623244.1_108	162	arsC_thio	133	2.4e-25	92.5	0	1	1	1.2e-28	2.9e-25	92.2	0	6	130	13	141	10	144	0.91	NC_015170.1	128	0.962406015037594
arsC_thio	plasmid.protein.fa	WP_013209977.1_871	164	arsC_thio	133	4.5e-17	65.7	0	1	1	2.2e-20	5.4e-17	65.4	0	6	125	5	138	1	143	0.83	NC_014310.1	133	1
arsC_thio	plasmid.protein.fa	WP_012977075.1_573	176	arsC_thio	133	2.8e-14	56.6	0	1	1	1.5e-17	3.8e-14	56.2	0	6	130	9	144	3	147	0.85	NC_013856.1	135	1.01503759398496
arsC_thio	plasmid.protein.fa	WP_012976210.1_831	167	arsC_thio	133	1.9e-13	53.9	0	1	1	1.1e-16	2.7e-13	53.5	0	6	129	9	143	5	146	0.86	NC_013855.1	134	1.00751879699248
arsC_thio	plasmid.protein.fa	WP_012779296.1_27	175	arsC_thio	133	2.8e-14	56.7	0	1	1	1.6e-17	3.9e-14	56.2	0	6	121	8	128	4	142	0.84	NC_012989.1	120	0.902255639097744
arsC_thio	plasmid.protein.fa	WP_012740385.1_104	131	arsC_thio	133	6.1e-19	71.7	0.1	1	1	2.8e-22	6.8e-19	71.6	0.1	1	130	1	128	1	131	0.86	NC_012780.1	127	0.954887218045113
arsC_thio	plasmid.protein.fa	WP_012735326.1_87	173	arsC_thio	133	8.3e-18	68.1	0	1	1	4.2e-21	1e-17	67.8	0	5	129	7	142	1	145	0.86	NC_012725.2	135	1.01503759398496
arsC_thio	plasmid.protein.fa	WP_012695080.1_327	153	arsC_thio	133	5.2e-24	88.2	0	1	1	2.4e-27	5.9e-24	88	0	6	130	4	132	1	135	0.91	NC_012528.1	128	0.962406015037594
arsC_thio	plasmid.protein.fa	WP_012564867.1_67	175	arsC_thio	133	3.3e-14	56.4	0	1	1	2.1e-17	5.2e-14	55.8	0	6	116	8	123	4	142	0.8	NC_015685.1	115	0.864661654135338
arsC_thio	plasmid.protein.fa	WP_012354849.1_527	164	arsC_thio	133	1e-15	61.3	0	1	1	4.9e-19	1.2e-15	61.1	0	5	117	7	124	1	143	0.78	NC_010529.1	117	0.879699248120301
arsC_thio	plasmid.protein.fa	WP_012354848.1_526	164	arsC_thio	133	1.5e-15	60.8	0	1	1	7.2e-19	1.8e-15	60.5	0	6	125	5	138	1	143	0.82	NC_010529.1	133	1
arsC_thio	plasmid.protein.fa	WP_012210994.1_2	164	arsC_thio	133	5.5e-16	62.2	0	1	1	2.6e-19	6.4e-16	62	0	6	123	5	136	1	143	0.8	NC_010070.1	131	0.984962406015038
arsC_thio	plasmid.protein.fa	WP_011777134.1_62	138	arsC_thio	133	4.8e-17	65.6	0	1	1	2.3e-20	5.7e-17	65.4	0	5	129	7	132	3	136	0.9	NC_008713.1	125	0.93984962406015
arsC_thio	plasmid.protein.fa	WP_011777133.1_61	218	arsC_thio	133	6e-17	65.3	0	1	1	3.4e-20	8.4e-17	64.8	0	6	129	88	209	84	213	0.93	NC_008713.1	121	0.909774436090226
arsC_thio	plasmid.protein.fa	WP_011777130.1_58	140	arsC_thio	133	1.4e-23	86.7	0	1	1	7.1e-27	1.7e-23	86.4	0	3	127	8	130	6	135	0.92	NC_008713.1	122	0.917293233082707
arsC_thio	plasmid.protein.fa	WP_011578663.1_98	169	arsC_thio	133	1.7e-13	54.1	0	1	1	9.5e-17	2.3e-13	53.7	0	6	112	8	119	1	143	0.83	NC_008242.1	111	0.834586466165414
arsC_thio	plasmid.protein.fa	WP_011505131.1_77	291	arsC_thio	133	2.8e-13	53.4	0	1	1	1.7e-16	4.1e-13	52.9	0	6	116	124	239	117	259	0.83	NC_007960.1	115	0.864661654135338
arsC_thio	plasmid.protein.fa	WP_011212395.1_27	136	arsC_thio	133	8.6e-27	97.1	0	1	1	4.4e-30	1.1e-26	96.8	0	3	128	4	127	2	131	0.91	NC_006363.1	123	0.924812030075188
arsC_thio	plasmid.protein.fa	WP_011212394.1_26	219	arsC_thio	133	1.8e-22	83.1	0	1	1	1.1e-25	2.7e-22	82.6	0	5	126	89	208	86	214	0.92	NC_006363.1	119	0.894736842105263
arsC_thio	plasmid.protein.fa	WP_011212393.1_25	144	arsC_thio	133	3.7e-16	62.7	0	1	1	1.8e-19	4.4e-16	62.5	0	6	128	7	130	2	135	0.89	NC_006363.1	123	0.924812030075188
arsC_thio	plasmid.protein.fa	WP_011133474.1_60	138	arsC_thio	133	2.3e-25	92.5	0	1	1	1.2e-28	3e-25	92.2	0	3	128	4	127	2	131	0.92	NC_022125.1	123	0.924812030075188
arsC_thio	plasmid.protein.fa	WP_011133473.1_61	217	arsC_thio	133	5.5e-15	58.9	0	1	1	3.1e-18	7.6e-15	58.5	0	6	126	87	205	82	211	0.9	NC_022125.1	118	0.887218045112782
arsC_thio	plasmid.protein.fa	WP_011004417.1_615	164	arsC_thio	133	1.4e-15	60.8	0	1	1	6.9e-19	1.7e-15	60.6	0	6	125	5	138	1	144	0.82	NC_021745.1	133	1
arsC_thio	plasmid.protein.fa	WP_011004417.1_1135	164	arsC_thio	133	1.4e-15	60.8	0	1	1	6.9e-19	1.7e-15	60.6	0	6	125	5	138	1	144	0.82	NC_003296.1	133	1
arsC_thio	plasmid.protein.fa	WP_011004417.1_1131	164	arsC_thio	133	1.4e-15	60.8	0	1	1	6.9e-19	1.7e-15	60.6	0	6	125	5	138	1	144	0.82	NZ_CM002756.1	133	1
arsC_thio	plasmid.protein.fa	WP_011004417.1_1068	164	arsC_thio	133	1.4e-15	60.8	0	1	1	6.9e-19	1.7e-15	60.6	0	6	125	5	138	1	144	0.82	NZ_CM002758.1	133	1
arsC_thio	plasmid.protein.fa	WP_011004309.1_949	145	arsC_thio	133	1.7e-12	50.9	0	1	1	9.4e-16	2.3e-12	50.4	0	4	126	3	135	1	141	0.79	NZ_CM002758.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_011004309.1_740	145	arsC_thio	133	1.7e-12	50.9	0	1	1	9.4e-16	2.3e-12	50.4	0	4	126	3	135	1	141	0.79	NC_021745.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_011004309.1_1026	145	arsC_thio	133	1.7e-12	50.9	0	1	1	9.4e-16	2.3e-12	50.4	0	4	126	3	135	1	141	0.79	NC_003296.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_011004309.1_1003	145	arsC_thio	133	1.7e-12	50.9	0	1	1	9.4e-16	2.3e-12	50.4	0	4	126	3	135	1	141	0.79	NZ_CM002756.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_010890789.1_107	136	arsC_thio	133	1.4e-20	77	0.2	1	1	6.6e-24	1.6e-20	76.8	0.2	5	131	4	128	1	130	0.88	NC_015686.1	124	0.932330827067669
arsC_thio	plasmid.protein.fa	WP_009693514.1_3	164	arsC_thio	133	1.4e-12	51.2	0	1	1	7.9e-16	1.9e-12	50.7	0	6	116	8	123	1	139	0.84	NC_010070.1	115	0.864661654135338
arsC_thio	plasmid.protein.fa	WP_009241679.1_237	164	arsC_thio	133	1.7e-18	70.3	0	1	1	8.2e-22	2e-18	70.1	0	5	126	7	139	1	144	0.8	NC_012849.1	132	0.992481203007519
arsC_thio	plasmid.protein.fa	WP_009241678.1_238	164	arsC_thio	133	7.6e-17	65	0	1	1	3.8e-20	9.2e-17	64.7	0	6	125	5	138	1	143	0.83	NC_012849.1	133	1
arsC_thio	plasmid.protein.fa	WP_000428327.1_278	134	arsC_thio	133	1.6e-75	254.8	0.3	1	1	8.1e-79	2e-75	254.6	0.3	2	132	3	133	2	134	0.99	NC_011777.1	130	0.977443609022556
arsC_thio	plasmid.protein.fa	WP_000428327.1_200	134	arsC_thio	133	1.6e-75	254.8	0.3	1	1	8.1e-79	2e-75	254.6	0.3	2	132	3	133	2	134	0.99	NC_014172.1	130	0.977443609022556
arsC_thio	plasmid.protein.fa	WP_000428327.1_147	134	arsC_thio	133	1.6e-75	254.8	0.3	1	1	8.1e-79	2e-75	254.6	0.3	2	132	3	133	2	134	0.99	NC_005707.1	130	0.977443609022556
arsC_thio	plasmid.protein.fa	NP_149268.1_103	136	arsC_thio	133	1.4e-20	77	0.2	1	1	6.6e-24	1.6e-20	76.8	0.2	5	131	4	128	1	130	0.88	NC_001988.2	124	0.932330827067669
arsC_thio	plasmid.protein.fa	113	154	arsC_thio	133	9.5e-17	64.6	0	1	1	4.7e-20	1.1e-16	64.4	0	6	128	3	132	1	135	0.86	NC_014819.1	129	0.969924812030075
arsC_thio	bacteria.protein.fa	YSA_RS23485	156	arsC_thio	133	3.1e-11	51	0	1	1	7.4e-15	3.6e-11	50.8	0	6	126	3	131	1	136	0.82	NC_017986	128	0.962406015037594
arsC_thio	bacteria.protein.fa	YSA_RS01440	158	arsC_thio	133	1.9e-13	58.1	0	1	1	4.8e-17	2.3e-13	57.8	0	6	128	3	133	1	137	0.89	NC_017986	130	0.977443609022556
arsC_thio	bacteria.protein.fa	YSA_RS01435	137	arsC_thio	133	3.6e-15	63.7	0	1	1	8.6e-19	4.1e-15	63.5	0	4	129	5	131	1	135	0.94	NC_017986	126	0.947368421052632
arsC_thio	bacteria.protein.fa	YM304_RS03430	229	arsC_thio	133	2.8e-11	51.1	0	1	1	8.2e-15	4e-11	50.6	0	4	130	96	223	93	226	0.84	NC_020520	127	0.954887218045113
arsC_thio	bacteria.protein.fa	YBT1518_RS29430	146	arsC_thio	133	6.6e-14	59.6	0	1	1	1.8e-17	8.8e-14	59.2	0	4	128	2	139	1	144	0.79	NC_022873	137	1.03007518796992
arsC_thio	bacteria.protein.fa	YBT1518_RS17110	134	arsC_thio	133	5.2e-74	254.1	0.2	1	1	1.3e-77	6.3e-74	253.9	0.2	2	132	3	133	2	134	0.99	NC_022873	130	0.977443609022556
arsC_thio	bacteria.protein.fa	YBT020_RS16080	134	arsC_thio	133	2.2e-74	255.4	0.2	1	1	5.5e-78	2.7e-74	255.1	0.2	2	132	3	133	2	134	0.99	NC_017200	130	0.977443609022556
arsC_thio	bacteria.protein.fa	Y981_RS04050	163	arsC_thio	133	5e-35	128	0	1	1	1.3e-38	6.2e-35	127.7	0	6	130	14	146	10	149	0.93	NZ_CP007243	132	0.992481203007519
